2, 7.206328274065034, 7.206328274065034
3, 7.206328274064959, 14.412656548129993
4, 7.206328274064274, 21.618984822194268
8, 341.194181868188, 341.194181868188
9, 153.84201950306434, 495.03620137125233
10, 152.31883119115267, 647.355032562405
133, 154.24441281213143, 657.5387544515559
178, 347.98627290450304, 850.5664239413308
235, 351.85650005156526, 866.7040399702898
373, 341.194181868188, 1084.510078081019
913, 330.44355368596433, 1167.6812671802309
